ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0009,10,20,0,0.0,,0.01,0.36230092495679855,0.0624341736482765,0.20558229088783264,0.4461252987384796,681.292051076889,34.06460255384445
random_IR_0009,30,20,0,0.0,,0.01,0.27390753496438264,0.10773844078612523,0.019317585974931717,0.420846164226532,703.0333759784698,35.151668798923495
random_IR_0009,50,20,1,0.05,9,0.01,0.24105828236206434,0.10166490059684131,0.0007738115964457393,0.37451842427253723,562.9774708747864,28.14887354373932
random_IR_0009,100,20,2,0.1,3;11,0.01,0.20972807312027725,0.10714714457670867,4.834800347452983e-05,0.3463931679725647,575.5038020610809,28.775190103054047
