ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0018,10,20,0,0.0,,0.01,0.4204195082187653,0.1419392479041274,0.09791028499603271,0.618091881275177,561.1443407535553,28.057217037677766
random_IR_0018,30,20,0,0.0,,0.01,0.16528615429997445,0.12773611405198995,0.012616045773029327,0.5410533547401428,435.5863609313965,21.779318046569824
random_IR_0018,50,20,4,0.2,2;5;9;13,0.01,0.06500076914671808,0.10234915665275941,0.0013881888007745147,0.4059925675392151,421.3778624534607,21.068893122673035
random_IR_0018,100,20,6,0.3,1;2;5;15;18;19,0.01,0.07460283077780332,0.11694272566865498,0.00011365996761014685,0.4690572917461395,413.4677996635437,20.673389983177184
