ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0019,10,20,0,0.0,,0.01,0.3483725743368268,0.09900188366516705,0.03600684180855751,0.4496842324733734,275.6853733062744,13.784268665313721
random_IR_0019,30,20,0,0.0,,0.01,0.24237984977662563,0.11253222597806403,0.08197826147079468,0.42873629927635193,230.71179795265198,11.5355898976326
random_IR_0019,50,20,0,0.0,,0.01,0.2480452496558428,0.09959843256996828,0.072855643928051,0.39116430282592773,204.81658220291138,10.240829110145569
random_IR_0019,100,20,0,0.0,,0.01,0.16428918950259686,0.10049550467326432,0.02148483321070671,0.35633885860443115,203.68842244148254,10.184421122074127
