ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0007,10,20,0,0.0,,0.01,0.38869074583053587,0.057417247899634635,0.2438206970691681,0.5038888454437256,971.1435790061951,48.557178950309755
random_IR_0007,30,20,0,0.0,,0.01,0.2917266197502613,0.1052211469705646,0.0264897458255291,0.3942880630493164,1058.0420110225677,52.902100551128385
random_IR_0007,50,20,0,0.0,,0.01,0.2881562368478626,0.10777558294311043,0.011856849305331707,0.3923225402832031,953.8823001384735,47.694115006923674
random_IR_0007,100,20,2,0.1,0;3,0.01,0.29726465610874586,0.10097247429376457,0.00038523387047462165,0.3944565951824188,871.5337393283844,43.57668696641922
