ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0003,10,20,0,0.0,,0.01,0.9547229051589966,0.04053318447688672,0.9083314538002014,1.0626709461212158,476.8310635089874,23.84155317544937
random_IR_0003,30,20,0,0.0,,0.01,0.8475005030632019,0.15873251830869087,0.2573474645614624,0.9786781072616577,363.8687756061554,18.19343878030777
random_IR_0003,50,20,0,0.0,,0.01,0.8862432211637497,0.055980535822836484,0.7406336069107056,0.9374437928199768,328.089900970459,16.40449504852295
random_IR_0003,100,20,0,0.0,,0.01,0.8011582508683205,0.12195224274482044,0.35645177960395813,0.9390166401863098,314.54035997390747,15.727017998695374
