ir_name,popsize,n_runs,n_success,success_rate,successful_run_indices,success_threshold,mean_best_loss,std_best_loss,min_best_loss,max_best_loss,total_runtime_s,avg_runtime_s
random_IR_0013,10,20,0,0.0,,0.01,0.7588969342410564,0.20177788168826125,0.20902006328105927,0.9777377247810364,282.26351857185364,14.113175928592682
random_IR_0013,30,20,0,0.0,,0.01,0.5533237680792809,0.2589155282401696,0.07052837312221527,0.8651208877563477,270.6367139816284,13.531835699081421
random_IR_0013,50,20,0,0.0,,0.01,0.3889177734032273,0.2785374223626371,0.027620092034339905,0.8221737742424011,299.91005754470825,14.995502877235413
random_IR_0013,100,20,0,0.0,,0.01,0.25825555212795737,0.19223671494297595,0.049024276435375214,0.8624895811080933,303.4560537338257,15.172802686691284
