step,epoch,epoch,lr-Adam,lw/param_w,lw/perc_w,lw/sw_w,train/param,train/param_grad/AMP_0,train/param_grad/BFRQ_0,train/param_grad/CF_DELAY_0,train/param_grad/CF_DEPTH_0,train/param_grad/CF_MIX_0,train/param_grad/CF_RATE_0,train/param_grad/CUTOFF_0,train/param_grad/M_OSC_0,train/param_grad/Q_FILT_0,train/perc,train/spec,train/total,train/wave,val_id/loud,val_id/lsd,val_id/mfcc,val_id/mfcc03,val_id/param,val_id/param_group/chorus_delay_ms,val_id/param_group/chorus_depth,val_id/param_group/chorus_mix,val_id/param_group/chorus_rate,val_id/param_group/harmor_amplitudes,val_id/param_group/harmor_cutoff,val_id/param_group/harmor_f0_hz,val_id/param_group/harmor_osc_mix,val_id/param_group/harmor_q,val_id/perc,val_id/spec,val_id/wave,val_ood/loud,val_ood/lsd,val_ood/mfcc,val_ood/mfcc03,val_ood/param,val_ood/perc,val_ood/spec,val_ood/wave
51599,206,,0.000126139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51649,206,,0.000126139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51699,206,,0.000126139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51749,206,206,0.000126139,0,0,0.5,0,1.68929e-05,0.151234,0.000932825,8.00643e-05,0.000240464,0.00204914,7.21077e-06,0.000227133,0.00040219,0,0.0563529,0.0563529,0,5.52552,9.3852,1.28238,0.0776648,0.111416,0.236924,0.220304,0.291133,0.0945884,0.0854333,0.0496077,0.0028477,0.0368737,0.0964497,0,0.127613,0,5.4283,15.962,2.38717,0.288374,0,0,0.333382,0
51799,207,,0.000124878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51849,207,,0.000124878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51899,207,,0.000124878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51949,207,,0.000124878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51999,207,207,0.000124878,0,0,0.5,0,1.69452e-05,0.149646,0.000905641,8.26211e-05,0.000235071,0.00196349,7.16143e-06,0.000226973,0.000394754,0,0.0570721,0.0570721,0,5.42473,9.55824,1.28243,0.0775685,0.110139,0.223934,0.211674,0.298797,0.0962752,0.0796046,0.05128,0.00299752,0.0361711,0.100654,0,0.128412,0,5.34165,15.9689,2.38177,0.296769,0,0,0.342491,0
52049,208,,0.000123629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52099,208,,0.000123629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52149,208,,0.000123629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52199,208,,0.000123629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
