filename,target_npz,runtime,best_loss,n_restarts_run,total_evaluations,cmaes_gen_count,best_popsize,loss_name,gt_loss,terrain_mean,early_threshold,tolfun_eff,nmse,gt_available,mu,D_mu,T0_mu,E,rho,h,Ly,T0,op_x,op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y
random_IR_0001.npz,random_IR_0001.npz,25.73455691337585,inf,20,1784,40,53,Scattering1D,,,,1e-05,,True,,,,,,,,,,,131819184298.8524,12673.80384034166,0.0038607574654896,2.691559161389242,602.7673484378831,0.8264881154026615,0.7244177335187193
random_IR_0002.npz,random_IR_0002.npz,26.00314855575562,inf,20,1834,40,46,Scattering1D,,,,1e-05,,True,,,,,,,,,,,147920922722.1944,17314.43071595409,0.0048546510420041,3.686141702268032,383.4476844105894,0.7883418349360268,0.9635423527634041
random_IR_0003.npz,random_IR_0003.npz,24.97125387191772,inf,20,1784,40,49,Scattering1D,,,,1e-05,,True,,,,,,,,,,,186057982895.3271,18083.25309630123,0.0013485171988061,1.306004568773872,20.22819525635132,0.9363059526409414,0.9895229876940544
random_IR_0004.npz,random_IR_0004.npz,25.70180010795593,inf,20,1832,40,58,Scattering1D,,,,1e-05,,True,,,,,,,,,,,164907916263.1111,4653.559206335945,0.0028459174490117,3.417559836228498,780.5313709946926,0.5802431108304328,0.972887769354296
random_IR_0005.npz,random_IR_0005.npz,26.44530630111694,inf,20,1834,40,59,Scattering1D,,,,1e-05,,True,,,,,,,,,,,136791000829.1319,16985.59336136327,0.002658647759962,2.613360133075208,264.5629665485059,0.7885326349456379,0.519207002213814
random_IR_0006.npz,random_IR_0006.npz,23.43385648727417,inf,20,1644,40,31,Scattering1D,,,,1e-05,,True,,,,,,,,,,,171318505762.8329,20172.46387607493,0.0034483828908896,2.891142941520044,616.9378275347882,0.6861588712811552,0.7241456573616774
random_IR_0007.npz,random_IR_0007.npz,23.36028170585632,inf,20,1636,40,39,Scattering1D,,,,1e-05,,True,,,,,,,,,,,99188531844.29764,15037.9919488214,0.001240901886517,3.123130468189068,666.7700477785132,0.5731738858508781,0.6645598919528501
random_IR_0008.npz,random_IR_0008.npz,25.16649770736694,inf,20,1856,40,48,Scattering1D,,,,1e-05,,True,,,,,,,,,,,82612856044.4483,21011.42815551345,0.0032807870816715,2.154761235733606,438.6071274471857,0.612349610486469,0.5890416637636482
random_IR_0009.npz,random_IR_0009.npz,25.68541932106018,inf,20,1848,40,55,Scattering1D,,,,1e-05,,True,,,,,,,,,,,91322346297.76453,7025.201129630132,0.0020131664101591,2.994014143849656,466.3161097485777,0.5640838191705095,0.831601498837984
random_IR_0010.npz,random_IR_0010.npz,27.94186091423035,inf,20,1864,40,52,Scattering1D,,,,1e-05,,True,,,,,,,,,,,81856495196.33838,17864.67272114118,0.0017863294467202,1.50073055891098,368.7314834092575,0.920593004674414,0.5570882198680419
random_IR_0011.npz,random_IR_0011.npz,24.98419785499573,inf,20,1812,40,47,Scattering1D,,,,1e-05,,True,,,,,,,,,,,180107327647.9402,13801.09577120686,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407
random_IR_0012.npz,random_IR_0012.npz,23.70335149765015,inf,20,1732,40,34,Scattering1D,,,,1e-05,,True,,,,,,,,,,,130382238160.7445,8408.083772606749,0.0021845607900885,1.44857002751819,118.7365316770545,0.5414322732109044,0.8493113384913098
random_IR_0013.npz,random_IR_0013.npz,27.09755086898804,inf,20,1870,40,57,Scattering1D,,,,1e-05,,True,,,,,,,,,,,155119813820.0954,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486
random_IR_0014.npz,random_IR_0014.npz,24.65461468696594,inf,20,1774,40,60,Scattering1D,,,,1e-05,,True,,,,,,,,,,,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718
random_IR_0015.npz,random_IR_0015.npz,26.105708360672,inf,20,1774,40,35,Scattering1D,,,,1e-05,,True,,,,,,,,,,,179484685384.757,7506.149896012699,0.0010187819047701,3.503926084730353,677.8197586308621,0.9814723871075448,0.6318890403247794
random_IR_0016.npz,random_IR_0016.npz,24.53063058853149,inf,20,1780,40,51,Scattering1D,,,,1e-05,,True,,,,,,,,,,,212770598762.0987,6623.934693643624,0.0033681677250873,2.770856269811727,572.2561832718154,0.7290914355226374,0.9247402495108528
random_IR_0017.npz,random_IR_0017.npz,24.86568236351013,inf,20,1762,40,57,Scattering1D,,,,1e-05,,True,,,,,,,,,,,201808789158.0077,9884.307927923312,0.0021897478034205,3.128489898420763,813.7996817242802,0.7948237075915707,0.9420503273088778
random_IR_0018.npz,random_IR_0018.npz,26.59942483901978,inf,20,1892,40,52,Scattering1D,,,,1e-05,,True,,,,,,,,,,,165530500482.1345,20404.37233279661,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829
random_IR_0019.npz,random_IR_0019.npz,27.02444076538086,inf,20,1884,40,49,Scattering1D,,,,1e-05,,True,,,,,,,,,,,161556360636.8228,7883.459015556348,0.0022062992666981,1.155660275097067,660.1769357573102,0.7200966634634254,0.5763822914690007
random_IR_0020.npz,random_IR_0020.npz,28.3343870639801,inf,20,2030,40,59,Scattering1D,,,,1e-05,,True,,,,,,,,,,,166939725438.1414,13227.31467837208,0.003279859642805,1.965018745272489,590.8768525205608,0.8295306023008275,0.7213950333626472
random_IR_0021.npz,random_IR_0021.npz,22.92194318771362,inf,20,1666,40,36,Scattering1D,,,,1e-05,,True,,,,,,,,,,,190347680324.0511,19198.15907429464,0.0024702474801915,3.699985127968082,435.8705666163742,0.8549054059347795,0.5591111747830275
random_IR_0022.npz,random_IR_0022.npz,27.48660612106323,inf,20,2026,40,57,Scattering1D,,,,1e-05,,True,,,,,,,,,,,199823286777.3368,5239.628127570282,0.0038569651981964,3.766499579859553,998.8470180978009,0.5896215379914237,0.8116241864990836
random_IR_0023.npz,random_IR_0023.npz,26.93535542488098,inf,20,1940,40,50,Scattering1D,,,,1e-05,,True,,,,,,,,,,,129299044475.5779,13129.09388595436,0.0043920329172889,1.45907795026338,807.3208855354235,0.5438918277730177,0.8517400988408361
random_IR_0024.npz,random_IR_0024.npz,28.20939779281616,inf,20,1926,40,57,Scattering1D,,,,1e-05,,True,,,,,,,,,,,197937911386.0695,20769.80429405425,0.0038882223978813,2.4152737797664,866.3836621053699,0.5157399012506509,0.6863892515943983
random_IR_0025.npz,random_IR_0025.npz,26.10642719268799,inf,20,1766,40,47,Scattering1D,,,,1e-05,,True,,,,,,,,,,,97599468309.14922,3451.554180777968,0.0016865187090457,3.216972631029768,521.0413958380673,0.5190756792857009,0.8989118746451361
random_IR_0026.npz,random_IR_0026.npz,25.10954594612122,inf,20,1786,40,49,Scattering1D,,,,1e-05,,True,,,,,,,,,,,71871356218.2901,15672.99075616242,0.0023814067227876,1.749381595375102,928.0820126526562,0.5907001366839773,0.8145244167348842
random_IR_0027.npz,random_IR_0027.npz,23.49923825263977,inf,20,1690,40,38,Scattering1D,,,,1e-05,,True,,,,,,,,,,,148951818862.8186,13972.55997215884,0.001951571285498,2.773962906952086,934.2146557848146,0.7990558884137398,0.8677597944632172
random_IR_0028.npz,random_IR_0028.npz,26.38936758041382,inf,20,1796,40,35,Scattering1D,,,,1e-05,,True,,,,,,,,,,,211488975667.5418,5930.42851055032,0.0025928842488643,2.004640486890846,209.8516505376324,0.8723798895741509,0.7503248162226079
random_IR_0029.npz,random_IR_0029.npz,25.43664622306824,inf,20,1752,40,39,Scattering1D,,,,1e-05,,True,,,,,,,,,,,114704769945.0977,10597.03256049267,0.0020174259270815,1.759502421122638,58.03858003227238,0.8512083095195752,0.6950984012533157
random_IR_0030.npz,random_IR_0030.npz,24.92543315887451,inf,20,1746,40,33,Scattering1D,,,,1e-05,,True,,,,,,,,,,,136415617217.0749,15202.58414177307,0.0010987149135653,1.620850664922941,67.25895896693396,0.7729238134432739,0.9493689335897676
random_IR_0031.npz,random_IR_0031.npz,25.55157423019409,inf,20,1792,40,49,Scattering1D,,,,1e-05,,True,,,,,,,,,,,70159602918.25648,7380.460682658432,0.0018675879375938,3.971982947450442,663.0815723180698,0.8816055403797093,0.6668084039030092
random_IR_0032.npz,random_IR_0032.npz,25.39747214317322,inf,20,1782,40,33,Scattering1D,,,,1e-05,,True,,,,,,,,,,,200515550283.4515,14254.8586595136,0.0033532684542144,2.212045293098504,831.0501447516381,0.6440355970596615,0.9010429486171564
random_IR_0033.npz,random_IR_0033.npz,27.86153745651245,inf,20,1892,40,48,Scattering1D,,,,1e-05,,True,,,,,,,,,,,211947700344.8055,6481.544329734899,0.0048111666278877,1.638344238487262,687.4914015050514,0.8681193453173773,0.6344314048715627
random_IR_0034.npz,random_IR_0034.npz,25.23465538024902,inf,20,1754,40,50,Scattering1D,,,,1e-05,,True,,,,,,,,,,,131976876718.9804,6330.437418292857,0.0030728028557226,1.718604734365698,25.67246142735103,0.6933432903637705,0.7371519579387572
