filename,est_E,est_rho,est_h,est_Ly,est_T0,est_op_x,est_op_y,gt_E,gt_rho,gt_h,gt_Ly,gt_T0,gt_op_x,gt_op_y,est_mu,est_D_div_mu,est_T0_div_mu,refined_mu,refined_D_div_mu,refined_T0_div_mu,refined_Ly,refined_op_x,refined_op_y,gt_mu,gt_D_div_mu,gt_T0_div_mu,mu_orig,mu_refined,mu_gt,mu_orig_err,mu_refined_err,loss_orig,loss_refined,loss_delta,nmse_orig,nmse_refined,nmse_delta,nmse_summary_orig,sanity_ok,sanity_grid_min_mu,elapsed_s
random_IR_0011.npz,78383917239.25418,10458.72729935183,0.0037932630504079,3.931732038431512,976.7624959067088,0.5292020526884477,0.6485754002624343,180107327647.94016,13801.095771206865,0.0028746048065908,3.931732448538848,976.7613205794552,0.5292020182046171,0.6485754116624407,39.6727038189237,9.585649017255518,24.620517430949526,39.672712283465394,9.585649017255518,24.620517430949526,3.931732038431512,0.5292020526884477,0.6485754002624343,39.672696240131216,9.585650388125048,24.62049250868422,39.6727038189237,39.672712283465394,39.672696240131216,7.578792484252972e-06,1.6043334177595625e-05,2.0219307998725622e-13,2.0151802860961243e-13,-6.750513776437872e-16,5.757651343314007e-15,8.855399989014848e-15,3.097748645700841e-15,5.7576514404775706e-15,True,40.64263157894737,0.754
random_IR_0012.npz,94408920263.17892,7550.259813007236,0.0024327598645002,1.448570002605525,118.7361197232655,0.5414323929480634,0.8493113960409154,130382238160.7445,8408.08377260675,0.0021845607900885,1.44857002751819,118.73653167705451,0.5414322732109044,0.8493113384913098,18.36796903963279,6.578048879796476,6.464303128291818,18.367970409603522,6.578048879796476,6.464303128291818,1.448570002605525,0.5414323929480634,0.8493113960409154,18.367970129416097,6.578049665998129,6.464325172594837,18.36796903963279,18.367970409603522,18.367970129416097,-1.0897833071510377e-06,2.8018742526114693e-07,1.7662174891033833e-12,1.7662174891033833e-12,0.0,1.2762607243672141e-14,1.2745424072633407e-14,-1.7183171038734408e-17,1.2762607241639251e-14,True,18.806842105263158,0.394
random_IR_0013.npz,97002315521.47586,3588.252438324067,0.0024107803453658,2.743144229235293,523.253566552178,0.9653550341329482,0.6660987849398188,155119813820.09543,4196.081602258703,0.0020615579637577,2.743144217199068,523.252820986165,0.965355136812345,0.6660987867011486,8.650488452522568,13.965673174288682,60.48832611291355,8.65049313194736,13.965673174288682,60.48832611291355,2.743144229235293,0.9653550341329482,0.6660987849398188,8.650465443713598,13.965674871627598,60.48840081390296,8.650488452522568,8.65049313194736,8.650465443713598,2.3008808970104155e-05,2.7688233762646064e-05,9.114225216558247e-13,9.090582561883942e-13,-2.3642654674305152e-15,2.10290863053042e-14,2.4704437397616704e-14,3.675351092312504e-15,2.1029086623837502e-14,True,7.888947368421054,0.481
random_IR_0014.npz,213383756730.1048,10306.79549067411,0.0011662471250341,3.035490039432612,716.3304843255644,0.7973913345042392,0.5198526843443664,95028278387.08888,7870.83454740738,0.0015271914496175,3.035490101894677,716.3300408465243,0.7973913380569407,0.5198526976318718,12.020270609313108,2.5030316890320568,59.5935405789087,12.020272704071907,2.5030316890320568,59.5935405789087,3.035490039432612,0.7973913345042392,0.5198526843443664,12.020271222154577,2.5030327003928234,59.59350064632947,12.020270609313108,12.020272704071907,12.020271222154577,-6.128414682393668e-07,1.481917330181659e-06,1.3225234709451916e-12,1.3140343847750646e-12,-8.489086170127003e-15,1.7880178532460516e-15,1.816222160965133e-15,2.8204307719081226e-17,1.788017843552344e-15,True,13.347894736842106,1.099
random_IR_0015.npz,72644847304.84096,5552.358380232305,0.0013772811639011,3.503926075391687,677.8230066221049,0.9814722703943812,0.6318890743900528,179484685384.75702,7506.149896012699,0.0010187819047701,3.503926084730353,677.8197586308621,0.9814723871075448,0.6318890403247794,7.647158612322375,2.206073707472858,88.63723651944183,7.647159375475798,2.206073707472858,88.63723651944183,3.503926075391687,0.9814722703943812,0.6318890743900528,7.647129688549706,2.2060740593991834,88.63714703907578,7.647158612322375,7.647159375475798,7.647129688549706,2.892377266938695e-05,2.9686926092509225e-05,1.194392566621072e-12,1.1936599712131235e-12,-7.325954079484553e-16,3.1104210039131925e-14,3.1797176936237097e-14,6.929668971051712e-16,3.110420962646964e-14,True,7.888947368421054,1.317
random_IR_0016.npz,180515603421.0817,6270.718476119164,0.0035578917660491,2.770856142153348,572.2512025855856,0.729091430249759,0.9247402214347646,212770598762.0987,6623.934693643624,0.0033681677250873,2.770856269811727,572.2561832718154,0.7290914355226374,0.9247402495108528,22.310537633396333,32.391449743041356,25.64936856245861,22.310534420234177,32.391449743041356,25.64936856245861,2.770856142153348,0.729091430249759,0.9247402214347646,22.31052304821649,32.39145608935976,25.649608574172884,22.310537633396333,22.310534420234177,22.31052304821649,1.4585179844317508e-05,1.1372017688415781e-05,3.8006211133985446e-13,3.793614998959943e-13,-7.00611443860133e-16,6.104403989651753e-14,5.975188618701186e-14,-1.2921537095056734e-15,6.104404038773271e-14,True,24.26578947368421,0.354
random_IR_0017.npz,67018675165.38247,6844.862199947203,0.0031620986604374,3.128489848535672,813.7971986044072,0.7948237192553333,0.9420503531641552,201808789158.0077,9884.307927923312,0.0021897478034205,3.1284898984207627,813.7996817242802,0.7948237075915707,0.9420503273088778,21.644129593331648,8.702207586834135,37.59898013432383,21.644143054630796,8.702207586834135,37.59898013432383,3.128489848535672,0.7948237192553333,0.9420503531641552,21.644141573501905,8.70220853626461,37.599074047851545,21.644129593331648,21.644143054630796,21.644141573501905,-1.1980170256720157e-05,1.4811288906457776e-06,5.154225028551618e-13,5.114511787175646e-13,-3.971324137597154e-15,1.1515039518554182e-14,9.325461845541593e-15,-2.1895776730125888e-15,1.15150395205933e-14,True,24.26578947368421,0.649
random_IR_0018.npz,97651785222.95734,17112.91870867767,0.0046513304141277,3.108341544876701,501.3281338422753,0.7176890042283488,0.8071326906487597,165530500482.13452,20404.372332796607,0.0039010171192785,3.108341611225521,501.329368682883,0.717688973793508,0.8071326749226829,79.59783926416738,10.973823231021465,6.298263099560776,79.59782022132046,10.973823231021465,6.298263099560776,3.108341544876701,0.7176890042283488,0.8071326906487597,79.59780577837215,10.973823687273573,6.298281262661405,79.59783926416738,79.59782022132046,79.59780577837215,3.3485795228216375e-05,1.444294831287607e-05,1.2940612936686996e-13,1.2878377021480897e-13,-6.223591520609917e-16,1.8599228538003994e-14,4.45915547039792e-15,-1.4140073067606073e-14,1.8599229830614692e-14,True,78.85526315789475,0.588
random_IR_0019.npz,70138467167.63219,5969.359801368248,0.0029137598903183,1.155660373039975,660.1795376987509,0.7200964854020035,0.57638225651485,161556360636.82275,7883.459015556348,0.0022062992666981,1.1556602750970673,660.1769357573102,0.7200966634634254,0.5763822914690007,17.393281160105214,8.867138922773787,37.956009083150896,17.393271431656622,8.867138922773787,37.956009083150896,1.155660373039975,0.7200964854020035,0.57638225651485,17.393269845066495,8.86714001117632,37.95588418037254,17.393281160105214,17.393271431656622,17.393269845066495,1.1315038719317272e-05,1.5865901268341531e-06,2.577825973515413e-12,2.496221545439381e-12,-8.160442807603197e-14,4.038886372116198e-14,3.8444346177455994e-14,-1.9445175437059864e-15,4.038886370153548e-14,True,18.806842105263158,0.303
random_IR_0020.npz,84278692836.4049,10532.333491657,0.0041191029504896,1.96501865358324,590.8776436133825,0.8295305340428524,0.72139509315208,166939725438.14145,13227.314678372082,0.003279859642805,1.9650187452724888,590.8768525205608,0.8295306023008275,0.7213950333626472,43.38376596102478,12.068296173317789,13.61978681482416,43.38374513998276,12.068296173317789,13.61978681482416,1.96501865358324,0.8295305340428524,0.72139509315208,43.383735596274796,12.068297428414555,13.619778112682791,43.38376596102478,43.38374513998276,43.383735596274796,3.0364749981970363e-05,9.54370796080184e-06,4.16368220283736e-13,4.1088866250399425e-13,-5.4795577797417394e-15,2.0247698484062586e-14,7.374361404738165e-15,-1.2873337079324421e-14,2.024769918628946e-14,True,46.101578947368424,0.394
random_IR_0021.npz,169152066664.3059,18457.3618525895,0.0025693938094044,3.699984980243857,435.8707164658127,0.8549053104892185,0.5591111423383369,190347680324.05112,19198.15907429464,0.0024702474801915,3.699985127968082,435.87056661637416,0.8549054059347795,0.5591111747830275,47.42423128198039,5.377946853834967,9.190886276556872,47.424222867103026,5.377946853834967,9.190886276556872,3.699984980243857,0.8549053104892185,0.5591111423383369,47.42420407759191,5.3779456666408,9.19088838904361,47.42423128198039,47.424222867103026,47.42420407759191,2.720438848058393e-05,1.8789511116779067e-05,2.3013711704551743e-13,2.291336879348821e-13,-1.0034291106353344e-15,1.8962772053562982e-14,1.2966632152937078e-14,-5.996139900625903e-15,1.8962772796889892e-14,True,46.101578947368424,0.924
random_IR_0022.npz,113845678914.2971,4343.674668567706,0.0046525268793123,3.766499712611436,998.852076327434,0.5896215494245134,0.8116241288154883,199823286777.3368,5239.628127570282,0.0038569651981964,3.766499579859553,998.8470180978009,0.5896215379914237,0.8116241864990836,20.209063150499198,50.42948354775344,49.425946610630525,20.209063474145893,50.42948354775344,49.425946610630525,3.766499712611436,0.5896215494245134,0.8116241288154883,20.209063339529546,50.429487111863814,49.42569585320788,20.209063150499198,20.209063474145893,20.209063339529546,-1.8903034870731972e-07,1.3461634651434906e-07,2.3244183270862417e-13,2.3244183270862417e-13,0.0,6.46853964972173e-14,6.468512365876194e-14,-2.7283845535491423e-19,6.468539634768173e-14,True,18.806842105263158,0.375
random_IR_0023.npz,137000775651.3357,13384.76250314824,0.0043081396344879,1.459078093803663,807.313769641116,0.5438917782531046,0.8517399313299071,129299044475.57794,13129.093885954357,0.0043920329172889,1.4590779502633804,807.3208855354235,0.5438918277730177,0.8517400988408361,57.6634258380204,16.886489574470488,14.000447561143918,57.66343500105652,16.886489574470488,14.000447561143918,1.459078093803663,0.5438917782531046,0.8517399313299071,57.663412521287974,16.886483181673185,14.0005741983685,57.6634258380204,57.66343500105652,57.663412521287974,1.3316732427881561e-05,2.2479768546190826e-05,4.978412430564627e-13,4.939200090592344e-13,-3.921233997228324e-15,4.02874123144588e-14,4.5369050142550095e-14,5.0816378280912965e-15,4.0287412808219435e-14,True,57.01947368421053,0.287
random_IR_0024.npz,100294563632.5233,16558.27911186127,0.0048771744957242,2.415273760584893,866.3878783157229,0.5157398123068687,0.68638919659289,197937911386.0695,20769.80429405425,0.0038882223978813,2.4152737797664,866.3836621053699,0.515739901250651,0.6863892515943983,80.75761657745254,12.806966099267989,10.728249730906716,80.75762550673758,12.806966099267989,10.728249730906716,2.415273760584893,0.5157398123068687,0.68638919659289,80.75761825575294,12.806965861436364,10.728197299747027,80.75761657745254,80.75762550673758,80.75761825575294,-1.6783004070930474e-06,7.250984637607871e-06,1.722620933701166e-13,1.7200223721442615e-13,-2.5985615569046328e-16,1.034801266230602e-14,1.1118924747813745e-14,7.709120855077252e-16,1.034801260574086e-14,True,78.85526315789475,0.451
random_IR_0025.npz,155426483056.6481,4030.640621039474,0.0014442156719916,3.216972758157902,521.0410469131352,0.5190756761921851,0.8989118598037902,97599468309.14922,3451.554180777968,0.0016865187090457,3.216972631029768,521.0413958380673,0.5190756792857009,0.8989118746451361,5.821114353071164,7.149283631921265,89.50881486089325,5.821111390302287,7.149283631921265,89.50881486089325,3.216972758157902,0.5190756761921851,0.8989118598037902,5.821110701166948,7.1492841875356605,89.50893095601413,5.821114353071164,5.821111390302287,5.821110701166948,3.6519042163618565e-06,6.891353390159338e-07,1.924423294330513e-12,1.9082196760222825e-12,-1.620361830823036e-14,1.395217167048931e-14,1.3752913907437023e-14,-1.9925776305228706e-16,1.3952171689278571e-14,True,7.888947368421054,0.726
random_IR_0026.npz,154096390636.2774,20209.89772897942,0.0018468064361664,1.749381596546899,928.0831193505778,0.5907001754171944,0.814524314051021,71871356218.2901,15672.990756162417,0.0023814067227876,1.7493815953751024,928.0820126526562,0.5907001366839773,0.8145244167348842,37.3237692001439,2.3116314104643547,24.865739426633247,37.32377811069319,2.3116314104643547,24.865739426633247,1.749381596546899,0.5907001754171944,0.814524314051021,37.323765552913095,2.3116314307873376,24.86571220518826,37.3237692001439,37.32377811069319,37.323765552913095,3.6472308053703273e-06,1.2557780095789894e-05,1.0041714638628352e-12,9.982207118189312e-13,-5.95075204390394e-15,9.295948686491831e-15,1.15330081995228e-14,2.2370595130309687e-15,9.295948780283735e-15,True,35.183684210526316,0.699
random_IR_0027.npz,205651553187.6862,15558.63338741835,0.0017526249290568,2.773963088028523,934.2146421829397,0.7990558938562511,0.867759735939146,148951818862.8186,13972.559972158844,0.001951571285498,2.773962906952086,934.2146557848146,0.7990558884137398,0.8677597944632172,27.268448736844842,3.6089926151119984,34.259911562942655,27.268454472069784,3.6089926151119984,34.259911562942655,2.773963088028523,0.7990558938562511,0.867759735939146,27.268446826563935,3.6089938747074815,34.25991446182173,27.268448736844842,27.268454472069784,27.268446826563935,1.910280907679862e-06,7.645505849751544e-06,6.006209527127659e-13,6.004510040222288e-13,-1.6994869053710282e-16,3.1192414991909946e-15,3.968305913180042e-15,8.490644139890472e-16,3.119241548686065e-15,True,29.724736842105266,0.851
random_IR_0028.npz,67186484363.1832,4046.545308368351,0.0038000135000821,2.004640319348226,209.8529154189248,0.8723798092089242,0.7503248740664155,211488975667.54184,5930.42851055032,0.0025928842488643,2.0046404868908456,209.8516505376324,0.8723798895741509,0.7503248162226079,15.376926800493617,21.311561205015998,13.647259829069894,15.376920198091874,21.311561205015998,13.647259829069894,2.004640319348226,0.8723798092089242,0.7503248740664155,15.376914674021696,21.311567565967618,13.647188333051181,15.376926800493617,15.376920198091874,15.376914674021696,1.2126471920836934e-05,5.524070177287399e-06,8.952031824160933e-13,8.887803145361806e-13,-6.4228678799127525e-15,1.4838057243737064e-14,1.3032614465044105e-14,-1.805442778692959e-15,1.483805727139813e-14,True,13.347894736842106,0.327
random_IR_0029.npz,107897658098.9872,10383.12091486769,0.0020589895343707,1.759502401125572,58.03828744756508,0.8512082095061231,0.6950982856792645,114704769945.09769,10597.03256049267,0.0020174259270815,1.7595024211226375,58.03858003227238,0.8512083095195752,0.6950984012533157,21.3787372978181,3.91597456938719,2.7147668563890552,21.378741224944058,3.91597456938719,2.7147668563890552,1.759502401125572,0.8512082095061231,0.6950982856792645,21.378728237664763,3.915974749684287,2.7147816926743458,21.3787372978181,21.378741224944058,21.378728237664763,9.060153335127552e-06,1.2987279294662812e-05,1.4261236505955233e-12,1.4261236505955233e-12,0.0,1.771191715600193e-14,1.9053311864739528e-14,1.3413947087375987e-15,1.7711917397111283e-14,True,24.26578947368421,0.562
random_IR_0030.npz,106913441948.65,14016.52501866186,0.0011916874926497,1.620850727283334,67.25883098099962,0.7729237935382705,0.9493688488576876,136415617217.07494,15202.584141773066,0.0010987149135653,1.620850664922941,67.25895896693396,0.7729238134432739,0.9493689335897676,16.703317555150942,0.962862327033912,4.0266749859077215,16.703322357436562,0.962862327033912,4.0266749859077215,1.620850727283334,0.7729237935382705,0.9493688488576876,16.703305921297396,0.9628623232878519,4.026685452798661,16.703317555150942,16.703322357436562,16.703305921297396,1.1633853546300088e-05,1.6436139166131625e-05,2.9666249925369703e-12,2.964252324502703e-12,-2.372668034267278e-15,7.540489590722042e-15,9.628891202583594e-15,2.088401611861552e-15,7.540489675001074e-15,True,18.806842105263158,0.955
random_IR_0031.npz,90591973902.41676,8036.82388774023,0.0017150636416209,3.971983053618884,663.0821193385827,0.8816054885829678,0.666808364876091,70159602918.25648,7380.460682658432,0.0018675879375938,3.9719829474504422,663.0815723180698,0.8816055403797093,0.6668084039030092,13.7836644439736,2.9472245688758765,48.10637418183022,13.783659538147859,2.9472245688758765,48.10637418183022,3.971983053618884,0.8816054885829678,0.666808364876091,13.783659344818192,2.94722470798359,48.10635229224144,13.7836644439736,13.783659538147859,13.783659344818192,5.0991554072510326e-06,1.9332966694207698e-07,7.892482240673404e-13,7.848947728740507e-13,-4.35345119328967e-15,4.0174665783305905e-15,3.615217096842769e-15,-4.022494814878215e-16,4.0174665814198605e-15,True,13.347894736842106,1.289
random_IR_0032.npz,101224780168.4418,11350.35066085536,0.0042113570489551,2.212045272145307,831.047485729505,0.6440356073237917,0.9010429265730274,200515550283.45148,14254.858659513597,0.0033532684542144,2.2120452930985044,831.0501447516381,0.6440355970596615,0.9010429486171564,47.8003792637054,14.059477073864556,17.385792718186973,47.80037122693113,14.059477073864556,17.385792718186973,2.212045272145307,0.6440356073237917,0.9010429265730274,47.800367862231916,14.059480287314187,17.38585249274344,47.8003792637054,47.80037122693113,47.800367862231916,1.1401473486216673e-05,3.364699210806066e-06,3.702794093476264e-13,3.6999041525855036e-13,-2.889940890760112e-16,5.992093128696456e-15,4.153551585765815e-15,-1.838541542930641e-15,5.9920935187743816e-15,True,46.101578947368424,0.408
random_IR_0033.npz,218848592687.1635,6551.139107510104,0.004760055430495,1.638344161195658,687.5188052394249,0.8681192513455348,0.6344313856575748,211947700344.80545,6481.544329734899,0.0048111666278877,1.6383442384872615,687.4914015050514,0.8681193453173773,0.6344314048715627,31.183785284631636,67.28192902703076,22.047317186289636,31.183787401307704,67.28192902703076,22.047317186289636,1.638344161195658,0.8681192513455348,0.6344313856575748,31.183789776395297,67.2819372044199,22.04643522916034,31.183785284631636,31.183787401307704,31.183789776395297,-4.491763661462755e-06,-2.3750875932648796e-06,4.2743711131318363e-13,4.262563880422926e-13,-1.1807232708910265e-15,7.726130565430652e-13,7.723878734541741e-13,-2.251830888910987e-16,7.726130554944162e-13,True,29.724736842105266,0.21
random_IR_0034.npz,161490974206.9988,6770.962802401499,0.0028728820848776,1.718604698521626,25.67222677428565,0.6933434473619814,0.7371518444385621,131976876718.98044,6330.437418292857,0.0030728028557226,1.7186047343656978,25.67246142735103,0.6933432903637705,0.7371519579387572,19.452177732391895,17.497697584237123,1.3197610636435884,19.452179982807102,17.497697584237123,1.3197610636435884,1.718604698521626,0.6933434473619814,0.7371518444385621,19.452186176903492,17.497701349473743,1.3197725537828322,19.452177732391895,19.452179982807102,19.452186176903492,-8.444511596650273e-06,-6.194096389577908e-06,1.231302494859865e-12,1.218031643428208e-12,-1.3270851431657071e-14,2.7370856435359508e-14,2.686048522537476e-14,-5.103712099847468e-16,2.737085624447517e-14,True,18.806842105263158,0.315
random_IR_0035.npz,166818955739.3207,4848.646631936869,0.0032028280422077,1.905123093328479,863.8559464521315,0.5747133075840075,0.861261212138948,146159003394.57947,4639.598892086222,0.0033471373858326,1.905123248254723,863.8569673671722,0.5747133721091251,0.861261243784371,15.529381399523322,31.37181074440049,55.627196230665554,15.529385051389859,31.37181074440049,55.627196230665554,1.905123093328479,0.5747133075840075,0.861261212138948,15.529374906969304,31.371818366279232,55.627285228299094,15.529381399523322,15.529385051389859,15.529374906969304,6.4925540179672225e-06,1.014442055513598e-05,9.46890027324343e-13,9.455500618593682e-13,-1.339965464974835e-15,1.274889976249801e-14,1.3690167088618051e-14,9.412673261200406e-16,1.2748899765814561e-14,True,13.347894736842106,0.279
random_IR_0036.npz,195331145739.6784,5735.447688422491,0.0029305353814336,2.248572983745612,183.2863031388913,0.684249999546347,0.9708115620147368,141672610939.29004,5153.137875655491,0.003261685247434,2.248573138141152,183.28800341571647,0.6842502415464783,0.9708116531738784,16.807932379283667,25.998338278934472,10.904750150280098,16.807948040368856,25.998338278934472,10.904750150280098,2.248572983745612,0.684249999546347,0.9708115620147368,16.807913787018897,25.998345533491218,10.904863371995258,16.807932379283667,16.807948040368856,16.807913787018897,1.859226476952358e-05,3.425334995910134e-05,9.151250720748627e-13,9.084257868510748e-13,-6.699285223787932e-15,6.508202782348312e-14,7.790399142052146e-14,1.282196359703834e-14,6.50820281005612e-14,True,18.806842105263158,0.33
